"","ID","Desired.Direction","Critical","Agency.Number","UAAgyConcat","Agency.Full.Name.y","Unit.of.Appropriation","U.A.Name","2019","2023","2016","2021","2018","2017","2020","2022","Success","Service","Goal","Indicator","Target.MMR","YTDScaled","Avg3yr","Avg5yr","OneYrImproving","ThreeYrImproving","FiveYrImproving"
"75",982,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,92.072,92.3828,92.1818,93.4361,93.2771,NA,92.1818,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Brooklyn 18",NA,92.072,92.1818,92.5999,"Not_Improving","Not_Improving","Not_Improving"
"76",983,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,94.4816,93.223,88.02,96.0393,95.5701,NA,88.02,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 01",NA,94.4816,88.02,90.6931,"Improving","Improving","Improving"
"77",984,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,92.3628,93.4419,95.0255,93.4626,93.531,NA,95.0255,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 02",NA,92.3628,95.0255,94.5045333333333,"Not_Improving","Not_Improving","Not_Improving"
"78",985,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,95.7371,93.6367,83.3872,94.3145,94.8042,NA,83.3872,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 03",NA,95.7371,83.3872,87.0296333333333,"Improving","Improving","Improving"
"79",986,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,95.3038,92.6076,90.8483,95.3903,94.7655,NA,90.8483,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 04",NA,95.3038,90.8483,92.3623,"Improving","Improving","Improving"
"80",987,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,99.1411,96.7689,87.7336,95.6793,97.2676,NA,87.7336,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 05",NA,99.1411,87.7336,90.3821666666667,"Improving","Improving","Improving"
"81",988,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,99.1067,98.7257,98.6958,98.8513,97.6572,NA,98.6958,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 06",NA,99.1067,98.6958,98.7476333333333,"Improving","Improving","Improving"
"82",989,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,99.2557,98.5294,95.7748,97.3077,98.2311,NA,95.7748,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 07",NA,99.2557,95.7748,96.2857666666667,"Improving","Improving","Improving"
"83",990,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,99.1104,98.6772,97.4332,97.9892,97.7978,NA,97.4332,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 08",NA,99.1104,97.4332,97.6185333333333,"Improving","Improving","Improving"
"84",991,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,96.2785,94.1562,93.2898,95.1286,95.0495,NA,93.2898,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 09",NA,96.2785,93.2898,93.9027333333333,"Improving","Improving","Improving"
"85",992,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,94.0502,96.2525,86.4621,95.915,97.178,NA,86.4621,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 10",NA,94.0502,86.4621,89.6130666666667,"Improving","Improving","Improving"
"86",993,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,98.6597,98.9044,98.9777,99.1288,98.8072,NA,98.9777,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 11",NA,98.6597,98.9777,99.0280666666667,"Not_Improving","Not_Improving","Not_Improving"
"87",994,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,80.8162,94.5083,83.9515,94.864,96.2543,NA,83.9515,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 12",NA,80.8162,83.9515,87.589,"Not_Improving","Not_Improving","Not_Improving"
"88",995,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,97.1252,96.3644,96.6729,97.5228,97.1152,NA,96.6729,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 13",NA,97.1252,96.6729,96.9562,"Improving","Improving","Improving"
"89",996,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,91.6938,95.6144,90.7636,96.2717,96.1969,NA,90.7636,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Queens 14",NA,91.6938,90.7636,92.5996333333333,"Improving","Improving","Not_Improving"
"90",997,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,98.2401,94.874,95.5053,96.6268,96.0636,NA,95.5053,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Staten Island 01",NA,98.2401,95.5053,95.8791333333333,"Improving","Improving","Improving"
"91",998,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,98.381,99.3721,96.9239,98.8905,99.9266,NA,96.9239,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Staten Island 02",NA,98.381,96.9239,97.5794333333333,"Improving","Improving","Improving"
"92",999,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,99.3318,99.4523,98.1547,98.9633,99.4514,NA,98.1547,NA,"Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Streets rated acceptably clean (%) - Staten Island 03",NA,99.3318,98.1547,98.4242333333333,"Improving","Improving","Improving"
"93",1066,"Up","Yes","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",NA,95.9183,96.5,97.6,97.1,97.3,96.8,95.1627,"Did_Not_Meet","Clean streets, sidewalks, and vacant lots and address quality-of-life issues.","Increase street and sidewalk cleanliness.","Sidewalks rated acceptably clean (%)",97,95.9183,96.5209,96.665675,"Improving","Not_Improving","Not_Improving"
"94",1254,"Up","Yes","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",5.7581,5.22,5.5601,5.7723,5.5291,5.644,5.7961,5.23,"Did_Not_Meet","Recycle refuse.","Increase the percentage of waste recycled.","Recycling tons per truck-shift",6.2,5.22,5.59946666666667,5.61712,"Not_Improving","Not_Improving","Not_Improving"
"95",1381,"Up","Yes","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",41.65,42.78,45.761,44.58,37.44,43.7248,45.22,35.73,"Did_Not_Meet","Collect and dispose of refuse.","Improve efficiency of refuse handling.","Trucks dumped on shift (%)",45.6,42.78,41.8433333333333,40.924,"Improving","Improving","Improving"
"96",1383,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",23.4,23.64,26.5221,26.46,24.47,25.5021,25.85,19.65,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Recycling trucks dumped on shift (%)",NA,23.64,23.9866666666667,23.966,"Improving","Not_Improving","Not_Improving"
"97",1385,"Up","Yes","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",18.0875,16.68,16.8546,17.5839,17.95,17.3866,18.4503,16.98,"Did_Not_Meet","Recycle refuse.","Increase the percentage of waste recycled.","Curbside and containerized recycling diversion rate (%)",23,16.68,17.6714,17.81034,"Not_Improving","Not_Improving","Not_Improving"
"98",1386,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",27.6521,25.5,26.9189,27.5211,26.7529,27.1748,28.5809,26.68,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 01",NA,25.5,27.594,27.4374,"Not_Improving","Not_Improving","Not_Improving"
"99",1387,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",27.094,24.65,24.7561,26.7848,25.7938,25.6432,27.5753,25.81,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 02",NA,24.65,26.7233666666667,26.61158,"Not_Improving","Not_Improving","Not_Improving"
"100",1388,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",14.3043,13.64,13.8309,14.4728,14.4277,14.0794,14.3514,14.82,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 03",NA,13.64,14.5480666666667,14.47524,"Not_Improving","Not_Improving","Not_Improving"
"101",1389,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",23.442,21.32,22.3103,23.4378,22.2817,22.5201,24.16,22.22,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 04",NA,21.32,23.2726,23.1083,"Not_Improving","Not_Improving","Not_Improving"
"102",1390,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",21.0935,20.67,19.2275,23.971,19.5608,19.2866,22.6652,22.32,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 05",NA,20.67,22.9854,21.9221,"Not_Improving","Not_Improving","Not_Improving"
"103",1391,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",23.5448,21.64,22.4554,23.5933,22.6321,22.4262,24.4104,22.61,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 06",NA,21.64,23.5379,23.35812,"Not_Improving","Not_Improving","Not_Improving"
"104",1392,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",27.4076,26.3,26.4574,27.1691,26.9837,26.7908,28.1486,26.81,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 07",NA,26.3,27.3759,27.3038,"Not_Improving","Not_Improving","Not_Improving"
"105",1393,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",26.7689,24.99,26.0925,26.7717,26.1539,26.1444,27.5463,25.65,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 08",NA,24.99,26.656,26.57816,"Not_Improving","Not_Improving","Not_Improving"
"106",1394,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",18.4404,16.36,16.8597,16.5588,18.3508,18.1296,18.6075,16.6,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 09",NA,16.36,17.2554333333333,17.7115,"Not_Improving","Not_Improving","Not_Improving"
"107",1395,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",14.4352,13.96,14.0901,14.7373,14.98,14.5228,15.6936,14.33,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 10",NA,13.96,14.9203,14.83522,"Not_Improving","Not_Improving","Not_Improving"
"108",1396,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",11.5684,10.15,11.4161,10.9312,11.2469,11.8517,11.3019,10.52,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 11",NA,10.15,10.9177,11.11368,"Not_Improving","Not_Improving","Not_Improving"
"109",1397,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",16.3845,15.17,15.9751,16.4794,16.0664,15.8707,16.957,15.79,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Manhattan 12",NA,15.17,16.4088,16.33546,"Not_Improving","Not_Improving","Not_Improving"
"110",1398,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",7.2294,7.07,6.4517,7.8992,6.9298,6.704,7.3052,7.18,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Bronx 01",NA,7.07,7.46146666666667,7.30872,"Not_Improving","Not_Improving","Not_Improving"
"111",1399,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",13.3238,13.76,12.2895,14.2524,12.9365,12.8547,13.795,13.54,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Bronx 02",NA,13.76,13.8624666666667,13.56954,"Improving","Not_Improving","Improving"
"112",1400,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",9.5404,9.3,9.3311,11.1893,9.2981,8.9426,10.9344,9.5,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Bronx 03",NA,9.3,10.5412333333333,10.09244,"Not_Improving","Not_Improving","Not_Improving"
"113",1401,"Up","No","827","827102","Department of Sanitation","102","CLEANING & COLLECTION",12.2286,12.75,10.4889,13.905,11.5283,10.9928,13.4409,13.64,NA,"Recycle refuse.","Increase the percentage of waste recycled.","Curbside and Containerized Recycling Diversion Rate - Bronx 04",NA,12.75,13.6619666666667,12.94856,"Not_Improving","Not_Improving","Not_Improving"
